@RELATION /home/niltonvasques/Documents/ufba/tcc/results/results-fcm-pcm/pcm-reuters

@ATTRIBUTE dlr	NUMERIC
@ATTRIBUTE ago	NUMERIC
@ATTRIBUTE announc	NUMERIC
@ATTRIBUTE effect	NUMERIC
@ATTRIBUTE offer	NUMERIC
@ATTRIBUTE usda	NUMERIC
@ATTRIBUTE manag	NUMERIC
@ATTRIBUTE econom	NUMERIC
@ATTRIBUTE januari	NUMERIC
@ATTRIBUTE sourc	NUMERIC
@ATTRIBUTE meet	NUMERIC
@ATTRIBUTE consum	NUMERIC
@ATTRIBUTE agricultur	NUMERIC
@ATTRIBUTE start	NUMERIC
@ATTRIBUTE quot	NUMERIC
@ATTRIBUTE bui	NUMERIC
@ATTRIBUTE term	NUMERIC
@ATTRIBUTE propo	NUMERIC
@ATTRIBUTE farm	NUMERIC
@ATTRIBUTE oil	NUMERIC
@ATTRIBUTE financ	NUMERIC
@ATTRIBUTE open	NUMERIC
@ATTRIBUTE result	NUMERIC
@ATTRIBUTE forc	NUMERIC
@ATTRIBUTE meal	NUMERIC
@ATTRIBUTE demand	NUMERIC
@ATTRIBUTE remain	NUMERIC
@ATTRIBUTE rai	NUMERIC
@ATTRIBUTE support	NUMERIC
@ATTRIBUTE cotton	NUMERIC
@ATTRIBUTE growth	NUMERIC
@ATTRIBUTE corp	NUMERIC
@ATTRIBUTE larg	NUMERIC
@ATTRIBUTE set	NUMERIC
@ATTRIBUTE incr	NUMERIC
@ATTRIBUTE product	NUMERIC
@ATTRIBUTE trad	NUMERIC
@ATTRIBUTE account	NUMERIC
@ATTRIBUTE estim	NUMERIC
@ATTRIBUTE commod	NUMERIC
@ATTRIBUTE bank	NUMERIC
@ATTRIBUTE rise	NUMERIC
@ATTRIBUTE tax	NUMERIC
@ATTRIBUTE told	NUMERIC
@ATTRIBUTE rir	NUMERIC
@ATTRIBUTE continu	NUMERIC
@ATTRIBUTE exchang	NUMERIC
@ATTRIBUTE period	NUMERIC
@ATTRIBUTE fall	NUMERIC
@ATTRIBUTE busin	NUMERIC
@ATTRIBUTE deal	NUMERIC
@ATTRIBUTE spokesman	NUMERIC
@ATTRIBUTE record	NUMERIC
@ATTRIBUTE suppli	NUMERIC
@ATTRIBUTE prev	NUMERIC
@ATTRIBUTE work	NUMERIC
@ATTRIBUTE contract	NUMERIC
@ATTRIBUTE month	NUMERIC
@ATTRIBUTE export	NUMERIC
@ATTRIBUTE sal	NUMERIC
@ATTRIBUTE soybean	NUMERIC
@ATTRIBUTE jun	NUMERIC
@ATTRIBUTE progr	NUMERIC
@ATTRIBUTE chang	NUMERIC
@ATTRIBUTE yesterdai	NUMERIC
@ATTRIBUTE mln	NUMERIC
@ATTRIBUTE lead	NUMERIC
@ATTRIBUTE compani	NUMERIC
@ATTRIBUTE march	NUMERIC
@ATTRIBUTE septemb	NUMERIC
@ATTRIBUTE economi	NUMERIC
@ATTRIBUTE project	NUMERIC
@ATTRIBUTE depart	NUMERIC
@ATTRIBUTE level	NUMERIC
@ATTRIBUTE season	NUMERIC
@ATTRIBUTE earli	NUMERIC
@ATTRIBUTE american	NUMERIC
@ATTRIBUTE cut	NUMERIC
@ATTRIBUTE figur	NUMERIC
@ATTRIBUTE declin	NUMERIC
@ATTRIBUTE pct	NUMERIC
@ATTRIBUTE yen	NUMERIC
@ATTRIBUTE minist	NUMERIC
@ATTRIBUTE tim	NUMERIC
@ATTRIBUTE dai	NUMERIC
@ATTRIBUTE south	NUMERIC
@ATTRIBUTE corn	NUMERIC
@ATTRIBUTE currenc	NUMERIC
@ATTRIBUTE sect	NUMERIC
@ATTRIBUTE annual	NUMERIC
@ATTRIBUTE lt	NUMERIC
@ATTRIBUTE forecast	NUMERIC
@ATTRIBUTE crop	NUMERIC
@ATTRIBUTE current	NUMERIC
@ATTRIBUTE countri	NUMERIC
@ATTRIBUTE govern	NUMERIC
@ATTRIBUTE futur	NUMERIC
@ATTRIBUTE cent	NUMERIC
@ATTRIBUTE offici	NUMERIC
@ATTRIBUTE world	NUMERIC
@ATTRIBUTE increa	NUMERIC
@ATTRIBUTE reut	NUMERIC
@ATTRIBUTE ba	NUMERIC
@ATTRIBUTE japan	NUMERIC
@ATTRIBUTE ro	NUMERIC
@ATTRIBUTE central	NUMERIC
@ATTRIBUTE compar	NUMERIC
@ATTRIBUTE drop	NUMERIC
@ATTRIBUTE produc	NUMERIC
@ATTRIBUTE surplu	NUMERIC
@ATTRIBUTE wheat	NUMERIC
@ATTRIBUTE cost	NUMERIC
@ATTRIBUTE includ	NUMERIC
@ATTRIBUTE unit	NUMERIC
@ATTRIBUTE ministri	NUMERIC
@ATTRIBUTE octob	NUMERIC
@ATTRIBUTE estimat	NUMERIC
@ATTRIBUTE grain	NUMERIC
@ATTRIBUTE earl	NUMERIC
@ATTRIBUTE ship	NUMERIC
@ATTRIBUTE domest	NUMERIC
@ATTRIBUTE rang	NUMERIC
@ATTRIBUTE develop	NUMERIC
@ATTRIBUTE intern	NUMERIC
@ATTRIBUTE output	NUMERIC
@ATTRIBUTE stock	NUMERIC
@ATTRIBUTE ec	NUMERIC
@ATTRIBUTE deficit	NUMERIC
@ATTRIBUTE sell	NUMERIC
@ATTRIBUTE presid	NUMERIC
@ATTRIBUTE plan	NUMERIC
@ATTRIBUTE gener	NUMERIC
@ATTRIBUTE import	NUMERIC
@ATTRIBUTE statement	NUMERIC
@ATTRIBUTE grow	NUMERIC
@ATTRIBUTE reduc	NUMERIC
@ATTRIBUTE report	NUMERIC
@ATTRIBUTE inflat	NUMERIC
@ATTRIBUTE pric	NUMERIC
@ATTRIBUTE stat	NUMERIC
@ATTRIBUTE reserv	NUMERIC
@ATTRIBUTE min	NUMERIC
@ATTRIBUTE shipment	NUMERIC
@ATTRIBUTE posit	NUMERIC
@ATTRIBUTE april	NUMERIC
@ATTRIBUTE net	NUMERIC
@ATTRIBUTE issu	NUMERIC
@ATTRIBUTE doll	NUMERIC
@ATTRIBUTE hold	NUMERIC
@ATTRIBUTE west	NUMERIC
@ATTRIBUTE industri	NUMERIC
@ATTRIBUTE mad	NUMERIC
@ATTRIBUTE polici	NUMERIC
@ATTRIBUTE todai	NUMERIC
@ATTRIBUTE rat	NUMERIC
@ATTRIBUTE group	NUMERIC
@ATTRIBUTE fell	NUMERIC
@ATTRIBUTE nation	NUMERIC
@ATTRIBUTE plant	NUMERIC
@ATTRIBUTE harvest	NUMERIC
@ATTRIBUTE expect	NUMERIC
@ATTRIBUTE european	NUMERIC
@ATTRIBUTE base	NUMERIC
@ATTRIBUTE adjust	NUMERIC
@ATTRIBUTE measur	NUMERIC
@ATTRIBUTE agr	NUMERIC
@ATTRIBUTE tonn	NUMERIC
@ATTRIBUTE juli	NUMERIC
@ATTRIBUTE ric	NUMERIC
@ATTRIBUTE market	NUMERIC
@ATTRIBUTE dat	NUMERIC
@ATTRIBUTE invest	NUMERIC
@ATTRIBUTE feder	NUMERIC
@ATTRIBUTE agreement	NUMERIC
@ATTRIBUTE mov	NUMERIC
@ATTRIBUTE total	NUMERIC
@ATTRIBUTE foreign	NUMERIC
@ATTRIBUTE sorghum	NUMERIC
@ATTRIBUTE maj	NUMERIC
@ATTRIBUTE averag	NUMERIC
@ATTRIBUTE class 	{cluster_191,cluster_185,cluster_188,cluster_186,cluster_192,cluster_187,cluster_193,cluster_190,cluster_189}

@DATA
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.06,0.04,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.07,0.0,0.0,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,cluster_190
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,cluster_192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,cluster_193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.11,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_193
0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_193
0.04,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.19,0.0,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.3,0.0,0.3,0.06,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.05,0.02,0.12,0.0,0.0,0.0,0.13,0.21,0.0,0.07,0.05,0.0,0.0,0.04,0.0,0.0,0.3,0.0,0.08,0.0,0.0,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.08,0.19,0.0,0.26,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.05,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.18,cluster_193
0.02,0.0,0.0,0.0,0.15,0.18,0.0,0.0,0.0,0.23,0.11,0.1,0.27,0.17,0.0,0.0,0.0,0.26,0.18,0.12,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.27,0.26,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.18,0.1,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.05,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.22,0.0,0.0,0.08,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.22,0.21,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.21,0.0,0.22,0.05,0.0,0.0,0.0,cluster_193
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_193
0.02,0.0,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.0,0.12,0.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.0,0.0,0.0,0.02,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.28,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,cluster_193
0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,cluster_192
0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_193
0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,cluster_192
0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.23,0.0,0.12,0.0,0.0,0.0,0.04,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.09,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,cluster_192
0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,cluster_192
